group	fill	colour	clickSelects
2	#CD1076	#000000	34
3	#CD1076	#000000	34
4	#CD1076	#000000	40
5	#CD1076	#000000	12
6	#CD1076	#000000	12
7	#FFFEFF	#D2D2D2	14
8	#FFFEFF	#D2D2D2	14
9	#FFFEFF	#D2D2D2	14
10	#FFFFFF	#D3D3D3	11
11	#FFFFFF	#D3D3D3	11
12	#FFFFFF	#D3D3D3	11
13	#FFFFFF	#D3D3D3	11
14	#CD1076	#000000	34
15	#FFFEFF	#D2D2D2	14
16	#FFFEFF	#D2D2D2	14
17	#FFFEFF	#D2D2D2	14
18	#FFFEFF	#D2D2D2	14
19	#FFFEFF	#D2D2D2	14
20	#FFFEFF	#D2D2D2	14
21	#FFFEFF	#D2D2D2	14
22	#FFFEFF	#D2D2D2	14
23	#FFFEFF	#D2D2D2	14
24	#FFFFFF	#D3D3D3	82
25	#CD1076	#000000	34
26	#FFFFFF	#D3D3D3	82
27	#FFFEFF	#D2D2D2	14
28	#FFFEFF	#D2D2D2	14
29	#FFFEFF	#D2D2D2	14
30	#FFFFFF	#D3D3D3	11
31	#FFFFFF	#D3D3D3	31
32	#FFFFFF	#D3D3D3	11
33	#FFFFFF	#D3D3D3	11
34	#FFFFFF	#D3D3D3	11
35	#FFFFFF	#D3D3D3	31
36	#CD1076	#000000	34
37	#FFFFFF	#D3D3D3	31
38	#FFFFFF	#D3D3D3	11
39	#FFFFFF	#D3D3D3	11
40	#FFFFFF	#D3D3D3	11
41	#FFFFFF	#D3D3D3	11
42	#FFFFFF	#D3D3D3	19
46	#CD1076	#000000	34
47	#CD1076	#000000	40
48	#CD1076	#000000	40
49	#CD1076	#000000	40
50	#CD1076	#000000	40
51	#CD1076	#000000	13
52	#CD1076	#000000	34
53	#CD1076	#000000	40
54	#CD1076	#000000	12
55	#CD1076	#000000	12
56	#CD1076	#000000	12
57	#CD1076	#000000	20
58	#FFFEFF	#D2D2D2	14
59	#FFFFFF	#D3D3D3	11
60	#FFFFFF	#D3D3D3	11
61	#FFFFFF	#D3D3D3	11
62	#FFFFFF	#D3D3D3	11
63	#CD1076	#000000	34
64	#FFFFFF	#D3D3D3	11
65	#FFFEFF	#D2D2D2	14
66	#FFFEFF	#D2D2D2	14
67	#FFFEFF	#D2D2D2	14
68	#FFFEFF	#D2D2D2	14
69	#FFFEFF	#D2D2D2	14
70	#FFFEFF	#D2D2D2	14
71	#FFFFFF	#D3D3D3	82
72	#FFFFFF	#D3D3D3	82
73	#FFFFFF	#D3D3D3	82
74	#CD1076	#000000	34
75	#FFFFFF	#D3D3D3	82
76	#FFFFFF	#D3D3D3	82
77	#FFFEFF	#D2D2D2	14
78	#FFFFFF	#D3D3D3	82
79	#FFFEFF	#D2D2D2	14
80	#FFFFFF	#D3D3D3	11
81	#FFFFFF	#D3D3D3	11
82	#FFFFFF	#D3D3D3	11
83	#FFFFFF	#D3D3D3	11
84	#FFFFFF	#D3D3D3	11
85	#CD1076	#000000	34
86	#FFFFFF	#D3D3D3	31
87	#FFFFFF	#D3D3D3	11
88	#FFFFFF	#D3D3D3	11
89	#FFFFFF	#D3D3D3	11
90	#FFFFFF	#D3D3D3	11
91	#FFFFFF	#D3D3D3	11
92	#FFFFFF	#D3D3D3	19
96	#CD1076	#000000	34
97	#CD1076	#000000	40
98	#CD1076	#000000	40
99	#CD1076	#000000	40
100	#CD1076	#000000	40
102	#CD1076	#000000	13
103	#CD1076	#000000	34
104	#CD1076	#000000	12
105	#CD1076	#000000	12
106	#CD1076	#000000	12
107	#CD1076	#000000	12
108	#CD1076	#000000	20
109	#FFFFFF	#D3D3D3	11
110	#FFFFFF	#D3D3D3	11
111	#FFFFFF	#D3D3D3	11
112	#FFFFFF	#D3D3D3	11
113	#FFFFFF	#D3D3D3	11
114	#CD1076	#000000	34
115	#FFFEFF	#D2D2D2	14
116	#FFFEFF	#D2D2D2	14
117	#FFFEFF	#D2D2D2	14
118	#FFFEFF	#D2D2D2	14
119	#FFFEFF	#D2D2D2	14
120	#FFFEFF	#D2D2D2	14
121	#FFFFFF	#D3D3D3	82
122	#FFFFFF	#D3D3D3	82
123	#FFFFFF	#D3D3D3	82
124	#FFFFFF	#D3D3D3	82
125	#CD1076	#000000	34
126	#FFFFFF	#D3D3D3	82
127	#FFFFFF	#D3D3D3	82
128	#FFFFFF	#D3D3D3	82
129	#FFFEFF	#D2D2D2	14
130	#FFFEFF	#D2D2D2	14
131	#FFFFFF	#D3D3D3	11
132	#FFFFFF	#D3D3D3	11
133	#FFFFFF	#D3D3D3	11
134	#FFFFFF	#D3D3D3	11
135	#FFFFFF	#D3D3D3	11
136	#CD1076	#000000	34
137	#FFFFFF	#D3D3D3	11
138	#FFFFFF	#D3D3D3	11
139	#FFFFFF	#D3D3D3	11
140	#FFFFFF	#D3D3D3	11
141	#FFFFFF	#D3D3D3	11
142	#FFFFFF	#D3D3D3	11
143	#FFFFFF	#D3D3D3	19
146	#CD1076	#000000	40
147	#CD1076	#000000	40
148	#CD1076	#000000	40
149	#CD1076	#000000	40
150	#CD1076	#000000	40
151	#CD1076	#000000	13
152	#CD1076	#000000	34
153	#FFFAFC	#CDCDCD	45
154	#FFFAFC	#CDCDCD	45
155	#FFFAFC	#CDCDCD	45
156	#FFFAFC	#CDCDCD	45
157	#FFFAFC	#CDCDCD	45
158	#FFFAFC	#CDCDCD	45
159	#FFFAFC	#CDCDCD	45
160	#FFFAFC	#CDCDCD	45
161	#FFFAFC	#CDCDCD	45
162	#FFFAFC	#CDCDCD	45
163	#CD1076	#000000	20
164	#FFFAFC	#CDCDCD	45
165	#FFFAFC	#CDCDCD	45
166	#FFFAFC	#CDCDCD	45
167	#FFFAFC	#CDCDCD	45
168	#FFFFFF	#D3D3D3	11
169	#FFFFFF	#D3D3D3	11
170	#FFFFFF	#D3D3D3	11
171	#FFFAFC	#CDCDCD	45
172	#FFFFFF	#D3D3D3	11
173	#FFFFFF	#D3D3D3	11
174	#CD1076	#000000	20
175	#FFFFFF	#D3D3D3	11
176	#FFFFFF	#D3D3D3	11
177	#FFFFFF	#D3D3D3	11
178	#FFFFFF	#D3D3D3	11
179	#FFFFFF	#D3D3D3	11
180	#FFFFFF	#D3D3D3	11
181	#FFFFFF	#D3D3D3	11
182	#FFFFFF	#D3D3D3	11
183	#FFFFFF	#D3D3D3	11
184	#FFFFFF	#D3D3D3	11
185	#CD1076	#000000	12
186	#FFFFFF	#D3D3D3	11
187	#FFFFFF	#D3D3D3	11
188	#FFFFFF	#D3D3D3	11
189	#FFFFFF	#D3D3D3	57
190	#FFFFFF	#D3D3D3	38
192	#FFFFFF	#D3D3D3	38
193	#FFFFFF	#D3D3D3	32
194	#FFFFFF	#D3D3D3	32
195	#FFFFFF	#D3D3D3	32
196	#CD1076	#000000	12
197	#CD1076	#000000	20
198	#CD1076	#000000	20
199	#CD1076	#000000	20
200	#CD1076	#000000	20
202	#CD1076	#000000	13
203	#CD1076	#000000	34
204	#FFFAFC	#CDCDCD	45
205	#FFFAFC	#CDCDCD	45
206	#FFFAFC	#CDCDCD	45
207	#FFFAFC	#CDCDCD	45
208	#FFFAFC	#CDCDCD	45
209	#FFFAFC	#CDCDCD	45
210	#FFFAFC	#CDCDCD	45
211	#FFFAFC	#CDCDCD	45
212	#FFFAFC	#CDCDCD	45
213	#FFFAFC	#CDCDCD	45
214	#CD1076	#000000	20
215	#FFFAFC	#CDCDCD	45
216	#FFFAFC	#CDCDCD	45
217	#FFFAFC	#CDCDCD	45
218	#FFFAFC	#CDCDCD	45
